   7.3495003322916664e+05   2.1011464062500000e+05   5.7919464000000000e+07   3.1510496000000000e+07
   7.3495003333333333e+05   5.3464843750000000e+05   3.9201140000000000e+07   1.9756692000000000e+07
   7.3495003472222225e+05   1.1264464843750000e+05   4.8687820000000000e+07   1.5875838000000000e+07
   7.3495003611111105e+05  -2.3556389062500000e+05   2.9127646000000000e+07   1.6416679000000000e+07
   7.3495003749999998e+05   5.3448762500000000e+05   4.6824320000000000e+07   1.8939744000000000e+07
   7.3495003888888890e+05   4.2284890625000000e+05   4.1424508000000000e+07   8.1126060000000000e+06
   7.3495004027777782e+05  -1.2776260937500000e+05   4.6839724000000000e+07   1.8847070000000000e+07
   7.3495004166666663e+05   3.8097117187500000e+04   6.5186504000000000e+07   1.9378976000000000e+07
   7.3495004305555555e+05   1.5340646875000000e+05   5.5861520000000000e+07   1.4566513000000000e+07
   7.3495004444444447e+05   1.7874234375000000e+05   6.0012576000000000e+07   2.0356134000000000e+07
   7.3495004583333328e+05  -5.2966292968750000e+04   4.6577564000000000e+07   2.3579162000000000e+07
   7.3495004722222220e+05   8.5463956250000000e+05   3.4988600000000000e+07   1.8796934000000000e+07
   7.3495004861111112e+05   1.0374512500000000e+05   3.8945640000000000e+07   1.8830684000000000e+07
   7.3495005000000005e+05   6.4838882812500000e+04   5.1773772000000000e+07   1.2749034000000000e+07
   7.3495005138888885e+05  -5.5552117187500000e+04   4.1303104000000000e+07   1.4590089000000000e+07
   7.3495005277777778e+05   3.4718600000000000e+05   5.5462076000000000e+07   1.7186804000000000e+07
   7.3495005416666670e+05   7.0967262500000000e+05   5.3982132000000000e+07   1.1852944000000000e+07
   7.3495005555555550e+05  -2.0595515625000000e+05   6.1145380000000000e+07   1.8412634000000000e+07
   7.3495005694444443e+05   2.4395732812500000e+05   5.1743548000000000e+07   1.2046211000000000e+07
   7.3495005833333335e+05   4.1321540625000000e+05   5.3612788000000000e+07   1.5919712000000000e+07
   7.3495005972222227e+05   1.7571554687500000e+04   5.7529640000000000e+07   2.2479536000000000e+07
   7.3495006111111108e+05  -2.3217482812500000e+05   5.5865220000000000e+07   5.0972785000000000e+06
   7.3495006250000000e+05  -4.7895428125000000e+05   5.6981664000000000e+07   1.6238447000000000e+07
   7.3495006388888892e+05   2.5947354687500000e+05   5.2106572000000000e+07   1.6865012000000000e+07
   7.3495006527777773e+05   3.3846256250000000e+05   5.2477232000000000e+07   2.0588506000000000e+07
   7.3495006666666665e+05   6.4079743750000000e+05   4.7808428000000000e+07   3.3098282500000000e+06
   7.3495006805555557e+05   8.3871256250000000e+05   5.6246704000000000e+07   1.3915667000000000e+07
   7.3495006944444450e+05   2.0442207812500000e+05   4.5210376000000000e+07   2.3067800000000000e+07
   7.3495007083333330e+05   7.7043218750000000e+04   4.7606328000000000e+07   2.5346824000000000e+07
   7.3495007222222222e+05   2.4272681640625000e+04   6.1679100000000000e+07   2.8616666000000000e+07
   7.3495007361111115e+05  -2.6451175000000000e+05   5.4577892000000000e+07   2.0708514000000000e+07
   7.3495007499999995e+05  -4.1235662500000000e+05   5.2855160000000000e+07   2.1051944000000000e+07
   7.3495007638888888e+05   2.4310987500000000e+05   5.6822476000000000e+07   2.3115830000000000e+07
   7.3495007777777780e+05  -3.9369578125000000e+05   3.2539858000000000e+07   1.5184875000000000e+07
   7.3495007916666672e+05  -1.1691870312500000e+05   5.4353028000000000e+07   2.3326062000000000e+07
   7.3495008055555553e+05  -5.4383289062500000e+04   4.5672068000000000e+07   1.0352926000000000e+07
   7.3495008194444445e+05  -8.6821875000000000e+04   6.1962060000000000e+07   1.3971188000000000e+07
   7.3495008333333337e+05   2.9173156250000000e+05   7.2312912000000000e+07   3.0373694000000000e+07
   7.3495008472222218e+05  -8.3157796875000000e+04   9.4432264000000000e+07   4.2444112000000000e+07
   7.3495008611111110e+05  -5.8304140625000000e+03   7.7680864000000000e+07   3.0487814000000000e+07
   7.3495008750000002e+05   4.3383943750000000e+05   7.5406024000000000e+07   2.9209126000000000e+07
   7.3495008888888895e+05   6.2275181250000000e+05   7.9760008000000000e+07   4.6058988000000000e+07
   7.3495009027777775e+05   4.6824484375000000e+05   9.7835504000000000e+07   4.7143168000000000e+07
   7.3495009166666667e+05   8.0114381250000000e+05   6.8465896000000000e+07  -6.5542756000000000e+07
   7.3495009305555560e+05   3.5130350000000000e+05   1.0347265600000000e+08   4.9497828000000000e+07
   7.3495009444444440e+05   2.7155312500000000e+05   9.8928720000000000e+07   5.6903824000000000e+07
   7.3495009583333333e+05   1.0438442500000000e+06   7.3835728000000000e+07   4.3636832000000000e+07
   7.3495009722222225e+05   7.5893131250000000e+05   5.1178844000000000e+07   2.9609366000000000e+07
   7.3495009861111105e+05   8.2699793750000000e+05   9.1930688000000000e+07   3.6830608000000000e+07
   7.3495009999999998e+05   6.9116900000000000e+05   5.0156420000000000e+07   8.4819010000000000e+06
   7.3495010138888890e+05   7.1779112500000000e+05   5.4866816000000000e+07   1.8182026000000000e+07
   7.3495010277777782e+05   3.6242112500000000e+05   7.3201088000000000e+07   3.2044116000000000e+07
   7.3495010416666663e+05   2.3123395312500000e+05   5.6447384000000000e+07   2.7056968000000000e+07
   7.3495010555555555e+05   1.7196879687500000e+05   4.5148208000000000e+07   1.4141817000000000e+07
   7.3495010694444447e+05   7.1061662500000000e+05   5.4346036000000000e+07   3.4472468000000000e+07
   7.3495010833333328e+05   8.0908287500000000e+05   5.2817704000000000e+07   2.8865098000000000e+07
   7.3495010972222220e+05   7.3718268750000000e+05   6.2086672000000000e+07   2.1196254000000000e+07
   7.3495011111111112e+05   6.9993500000000000e+05   4.7716460000000000e+07   2.6902396000000000e+07
   7.3495011250000005e+05   7.1652312500000000e+05   5.6018392000000000e+07   2.5896482000000000e+07
   7.3495011388888885e+05   7.3421168750000000e+05   4.7815580000000000e+07   1.4118300000000000e+07
   7.3495011527777778e+05   1.1351065000000000e+06   6.1346144000000000e+07   2.0291778000000000e+07
   7.3495011666666670e+05   1.0760408750000000e+06   5.3584740000000000e+07   1.5782478000000000e+07
   7.3495011805555550e+05   1.3360905000000000e+06   5.8406992000000000e+07   1.0776917000000000e+07
   7.3495011944444443e+05   1.2278955000000000e+06   4.9794412000000000e+07   9.9383790000000000e+06
   7.3495012083333335e+05   3.3800840625000000e+05   2.5563458000000000e+07   1.6396875000000000e+07
   7.3495012222222227e+05  -4.3280640625000000e+04   3.8117840000000000e+07   1.7573844000000000e+07
   7.3495012361111108e+05   9.3216556250000000e+05   4.3994624000000000e+07   2.7551710000000000e+07
   7.3495012500000000e+05   6.2263925000000000e+05   3.4670396000000000e+07   1.9284644000000000e+07
   7.3495012638888892e+05   6.3965593750000000e+05   3.6183288000000000e+07   1.3749337000000000e+07
   7.3495012777777773e+05   1.0787081250000000e+06   3.9283656000000000e+07   1.9816584000000000e+07
   7.3495012916666665e+05   8.6702093750000000e+05   4.7976564000000000e+07   1.2339626000000000e+07
   7.3495013055555557e+05   1.0389479375000000e+06   7.2705848000000000e+07   2.2454484000000000e+07
   7.3495013194444450e+05   1.2242441250000000e+06   8.6003792000000000e+07   4.2621056000000000e+07
   7.3495013333333330e+05   1.7656245000000000e+06   5.6535868000000000e+07   1.6952540000000000e+07
   7.3495013472222222e+05   2.1817162500000000e+06   7.0322408000000000e+07   2.5897442000000000e+07
   7.3495013611111115e+05   1.8856792500000000e+06   5.9314600000000000e+07   1.5664679000000000e+07
   7.3495013749999995e+05   1.0729461250000000e+06   5.8178200000000000e+07   1.2332502000000000e+07
   7.3495013888888888e+05   5.6849012500000000e+05   3.7097788000000000e+07   2.0391828000000000e+07
   7.3495014027777780e+05   4.6494950000000000e+05   4.9438652000000000e+07   1.6988320000000000e+07
   7.3495014166666672e+05   9.1759476562500000e+04   3.7657636000000000e+07   8.1769645000000000e+06
   7.3495014305555553e+05   9.0194475000000000e+05   5.1219928000000000e+07   1.4678057000000000e+07
   7.3495014444444445e+05   5.8516143750000000e+05   5.9052948000000000e+07   1.3751473000000000e+07
   7.3495014583333337e+05   1.2067868750000000e+06   4.7451452000000000e+07   2.1917694000000000e+07
   7.3495014722222218e+05   8.1937825000000000e+05   5.6290260000000000e+07   2.3062810000000000e+07
   7.3495014861111110e+05   1.3573907500000000e+06   5.8115288000000000e+07   1.3025899000000000e+07
   7.3495015000000002e+05  -5.2923139648437500e+03   4.6593336000000000e+07   1.4265694000000000e+07
   7.3495015138888895e+05   3.3651300000000000e+05   3.0142794000000000e+07   2.1350012000000000e+07
   7.3495015277777775e+05   6.1327443750000000e+05   5.0108880000000000e+07   1.1951630000000000e+07
   7.3495015416666667e+05  -1.1306556250000000e+05   3.4247844000000000e+07   1.8134618000000000e+07
   7.3495015555555560e+05   5.1637984375000000e+04   4.8453004000000000e+07   9.5829810000000000e+06
   7.3495015694444440e+05   1.7710521875000000e+05   3.5122468000000000e+07   1.0684295000000000e+07
   7.3495015833333333e+05   9.7522351562500000e+04   3.2392224000000000e+07   1.1897257000000000e+07
   7.3495015972222225e+05  -2.1004357812500000e+05   5.7899128000000000e+07   1.5965579000000000e+07
   7.3495016111111105e+05   7.7462993750000000e+05   5.5969376000000000e+07   1.1038585000000000e+07
   7.3495016249999998e+05   1.0556728906250000e+05   5.0851252000000000e+07   1.7881716000000000e+07
   7.3495016388888890e+05   7.9167325000000000e+05   5.3411512000000000e+07   1.9213240000000000e+07
   7.3495016527777782e+05   1.2521617500000000e+06   4.4611296000000000e+07   1.9393202000000000e+07
   7.3495016666666663e+05   7.8861406250000000e+05   3.9024240000000000e+07   2.3507078000000000e+07
   7.3495016805555555e+05   1.5702261250000000e+06   6.3601716000000000e+07   1.6658525000000000e+07
   7.3495016944444447e+05   1.1897056250000000e+06   4.6906940000000000e+07   3.0614874000000000e+07
   7.3495017083333328e+05   1.0041771250000000e+06   4.7137224000000000e+07   2.2859172000000000e+07
   7.3495017222222220e+05   1.5583583750000000e+06   5.3764932000000000e+07   2.3594666000000000e+07
   7.3495017361111112e+05   2.8538396875000000e+05   4.5040496000000000e+07   8.4429010000000000e+06
   7.3495017500000005e+05   1.4342978750000000e+06   8.0208048000000000e+07  -1.2692056250000000e+06
   7.3495017638888885e+05  -4.9077540625000000e+05   6.4786720000000000e+07   1.1784258000000000e+07
   7.3495017777777778e+05  -7.7773050000000000e+05   2.0194397500000000e+06   5.3790060000000000e+07
   7.3495017916666670e+05  -1.8710348437500000e+05   7.0921056000000000e+07   1.1015027000000000e+07
   7.3495018055555550e+05   5.5011275000000000e+05   7.1245520000000000e+07   1.7292070000000000e+07
   7.3495018194444443e+05   1.0238467500000000e+06   3.6722860000000000e+07   3.5628580000000000e+07
   7.3495018333333335e+05   1.9336796875000000e+05   3.3163980000000000e+07   3.0322614000000000e+07
   7.3495018472222227e+05   1.5614771484375000e+04   5.2448288000000000e+07   1.0661044000000000e+07
   7.3495018611111108e+05   1.9442100000000000e+05   5.1148808000000000e+07   1.6926030000000000e+07
   7.3495018750000000e+05   1.6697881250000000e+05   2.5210926000000000e+07  -6.8173035000000000e+06
   7.3495018888888892e+05   1.7341525000000000e+05   5.1121652000000000e+07   2.3364754000000000e+07
   7.3495019027777773e+05   1.7358912500000000e+05   4.2658744000000000e+07   2.7878368000000000e+07
   7.3495019166666665e+05   4.7602334375000000e+05   4.8992888000000000e+07   2.5952266000000000e+07
   7.3495019305555557e+05   6.5908093750000000e+05   5.1854152000000000e+07   2.4167378000000000e+07
   7.3495019444444450e+05   1.8037195312500000e+05   4.6595056000000000e+07   2.3266688000000000e+07
   7.3495019583333330e+05   6.2750350000000000e+05   3.8779516000000000e+07   2.0094782000000000e+07
   7.3495019722222222e+05   7.7214881250000000e+05   3.8446764000000000e+07   1.0685472000000000e+07
   7.3495019861111115e+05   9.1997631250000000e+05   6.4600776000000000e+07   2.0924470000000000e+07
   7.3495019999999995e+05   9.6630812500000000e+05   6.5641852000000000e+07   1.7867146000000000e+07
   7.3495020138888888e+05   7.7212906250000000e+05   3.9537248000000000e+07   1.4961267000000000e+07
   7.3495020277777780e+05   4.5169550000000000e+05   5.8591752000000000e+07   1.8903818000000000e+07
   7.3495020416666672e+05   9.7707306250000000e+05   3.9655020000000000e+07   2.2528136000000000e+07
   7.3495020555555553e+05   4.3031515625000000e+05   6.5171096000000000e+07   1.1158270000000000e+07
   7.3495020694444445e+05   1.8066490625000000e+05   4.4320400000000000e+07   2.7825762000000000e+07
   7.3495020833333337e+05   5.9935718750000000e+05   3.0183724000000000e+07   1.4353983000000000e+07
   7.3495020972222218e+05   2.3380160937500000e+05   3.9092856000000000e+07   1.6686906000000000e+07
   7.3495021111111110e+05   4.0001943750000000e+05   5.5550144000000000e+07   7.6747230000000000e+06
   7.3495021250000002e+05   2.2059660937500000e+05   3.6686496000000000e+07   2.0774834000000000e+07
   7.3495021388888895e+05   4.9202940625000000e+05   5.9391560000000000e+07   1.6805784000000000e+07
   7.3495021527777775e+05   5.4353743750000000e+05   5.1458044000000000e+07  -1.1887713000000000e+07
   7.3495021666666667e+05   5.3324362500000000e+05   4.0171452000000000e+07   9.9667210000000000e+06
   7.3495021805555560e+05   3.4906078125000000e+05   2.9791342000000000e+07   1.5678366000000000e+07
   7.3495021944444440e+05   1.7034240234375000e+04   4.6108684000000000e+07   2.2010590000000000e+07
   7.3495022083333333e+05   7.0383743750000000e+05   5.0550348000000000e+07   1.5061086000000000e+07
   7.3495022222222225e+05   6.4309787500000000e+05   4.6555740000000000e+07   9.0507710000000000e+06
   7.3495022361111105e+05  -2.0768634765625000e+04   3.4675312000000000e+07   1.1306492000000000e+07
   7.3495022499999998e+05   2.2746601562500000e+05   4.9024152000000000e+07   2.4274546000000000e+07
   7.3495022638888890e+05   6.3741762500000000e+05   3.4644952000000000e+07   1.7044066000000000e+07
   7.3495022777777782e+05   6.4399543750000000e+05   5.9769036000000000e+07   1.3107909000000000e+07
   7.3495022916666663e+05   1.4161661250000000e+06   6.0916020000000000e+07   2.6962292000000000e+07
   7.3495023055555555e+05   1.5564771250000000e+06   5.8840568000000000e+07   1.6842954000000000e+07
   7.3495023194444447e+05   1.0797282500000000e+06   6.0018160000000000e+07   2.0904448000000000e+07
